Ship Name,Origin,Declared Destination,Year,Captain,Cargo,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Wm & Charles,St. Thomas,Boston,1803,Seul,4 hhds. rum; 4 hhds. sugar; 4 barrels sugar; 4400 lb. Trindard cocoa; 16 tons fustie; 24 tons lignumvitae,18.3429081,-64.9188997,42.3554334,-71.060511
Nancy,Richmond,Boston,1803,Lobdell,,37.5385087,-77.43428,42.3554334,-71.060511
Sally,Plymouth,Boston,1803,Robbins,,50.3714122,-4.1424451,42.3554334,-71.060511
Ann and Betsey,Boston,St. Johns,1803,Ouinton,,42.3554334,-71.060511,56.6922843,-60.9373185
Isabella,Boston,St. Johns,1803,Tarbett,,42.3554334,-71.060511,56.6922843,-60.9373185
Mary-Ann,Boston,Havana,1803,Bacon,,42.3554334,-71.060511,23.135305,-82.3589631
Success,Boston,St. Croix,1803,Goodwin,,42.3554334,-71.060511,17.729124,-64.7589156
Two Brothers,Boston,Yarmouth,1803,Clements,,42.3554334,-71.060511,52.6071742,1.7314845
Experiment,Boston,St. Johns,1803,Picket,,42.3554334,-71.060511,56.6922843,-60.9373185
Mary,Liverpool,Portland,1803,Simonton,,53.4071991,-2.99168,43.6573605,-70.2586618
Margaret,Trinadad,Portland,1803,M' Leffan,,10.7466905,-61.0840075,43.6573605,-70.2586618
Port Roseway,Portland,Trinadad,1803,Glag,,43.6573605,-70.2586618,10.7466905,-61.0840075
Nabby,Portland,Trinadad,1803,M' Leffan,,43.6573605,-70.2586618,10.7466905,-61.0840075
Hero,St. Johns,Wilmington,1803,Husband,,56.6922843,-60.9373185,39.7459468,-75.546589
Eagle,St. Thomas,Wilmington,1803,Miller,,18.3429081,-64.9188997,39.7459468,-75.546589
A[…]mira,Portland,Norfolk,1803,Stone,,43.6573605,-70.2586618,36.8493695,-76.2899539
Betsey,Salem,Norfolk,1803,Shillaber,,42.5195292,-70.8967226,36.8493695,-76.2899539
Cisizen,Cape Francoise,Norfolk,1803,,,19.7595236,-72.2008068,36.8493695,-76.2899539
Polly & Peggy,Norfolk,West-Indies,1803,Beal,,36.8493695,-76.2899539,18.4,-75.0
William,Madeira,Philadelphia,1803,Harlow,,32.7517501,-16.9817487,39.9527237,-75.1635262
Hannah,Salem,Philadelphia,1803,Phippen,,42.5195292,-70.8967226,39.9527237,-75.1635262
Isabella,Boston,Philadelphia,1803,Lewis,,42.3554334,-71.060511,39.9527237,-75.1635262
Friendship,Boston,Philadelphia,1803,Potter,,42.3554334,-71.060511,39.9527237,-75.1635262
Ann Pennock,New Orleans,Philadelphia,1803,Poiuter,,29.9759983,-90.0782127,39.9527237,-75.1635262
Nancy,Cape Francoise,Philadelphia,1803,Jeffries,,19.7595236,-72.2008068,39.9527237,-75.1635262
Amazon,Cape Francoise,Philadelphia,1803,,,19.7595236,-72.2008068,39.9527237,-75.1635262
Caroline,Guadaloupe,Baltimore,1803,,,26.9095819,-101.4333638,39.2908816,-76.610759
Shepherdess,Boston,Baltimore,1803,,,42.3554334,-71.060511,39.2908816,-76.610759
Two Brothers,Cape Francoise,Baltimore,1803,,,19.7595236,-72.2008068,39.2908816,-76.610759
Minerva,Salem,Baltimore,1803,,,42.5195292,-70.8967226,39.2908816,-76.610759
Union,Liverpool,Boston,1803,Farnham,crates; 200 hhds. Liverpool salt; 10 tons coals,53.4071991,-2.99168,42.3554334,-71.060511
Nautilus,St. Croix,Boston,1803,French,rum; 8000 feet mahogany,17.729124,-64.7589156,42.3554334,-71.060511
William,Liverpool,Boston,1803,Decker,salt; coal,53.4071991,-2.99168,42.3554334,-71.060511
Three Friends,Liverpool,Boston,1803,Little,coals,53.4071991,-2.99168,42.3554334,-71.060511
Mercury,Boston,Boston,1803,Beatley,40 crates crockery ware,42.3554334,-71.060511,42.3554334,-71.060511
Sally Lois,Windsor,Boston,1803,Thomas,,42.2858536,-82.9780695,42.3554334,-71.060511
Harmony,Philadelphia,Boston,1803,D[…]endorff,,39.9527237,-75.1635262,42.3554334,-71.060511
Lucy,Gloucester,Boston,1803,Smally,,51.8653705,-2.2458192,42.3554334,-71.060511
Fisher,Salem,Boston,1803,Deland,,42.5195292,-70.8967226,42.3554334,-71.060511
Cyntbia,Gloucester,Boston,1803,Say[…],,51.8653705,-2.2458192,42.3554334,-71.060511
Sally,Boston,St. Johns,1803,White,,42.3554334,-71.060511,56.6922843,-60.9373185
G[…],Boston,Tobago,1803,Knap,,42.3554334,-71.060511,11.2404615,-60.672006
Dean,Liverpool,Boston,1803,Dean of Pittsburg,fine blown Liverpool salt,53.4071991,-2.99168,42.3554334,-71.060511
Aurorz,Cadiz,Boston,1803,Allen,,36.5297438,-6.2928976,42.3554334,-71.060511
Two Pollies,Liverpool,Boston,1803,M' Laughlin,"1 bale low priced blue cloths; 2 bales flannels, all colours; 1 trunk 9-8 cambric muslins; 1 trunk 6-4 cambric amd tansbored muslins; 1 trunk 7-8 watered poplins; 1 trunk 9-8 embossed and watered poplins; 1 trunk rutland net gauze; 1 trunk black gauze",53.4071991,-2.99168,42.3554334,-71.060511
Orange,Windsor,Boston,1803,Hobbs,,42.2858536,-82.9780695,42.3554334,-71.060511
Union,Windsor,Boston,1803,Gould,,42.2858536,-82.9780695,42.3554334,-71.060511
Amazon,Havana,Boston,1803,Barino,,23.135305,-82.3589631,42.3554334,-71.060511
President,Barbadoes,Boston,1803,Lynch,,13.1500331,-59.5250305,42.3554334,-71.060511
Mercury,Liverpool,Boston,1803,Crosby,"4 bales superfine dark, olive and corbean coatings; 3 bales superfine black, blue and mix broadcloths; 2 bales superfine cassimeres; 1 bale olive fearnoughts; 3 bales flannels and bazies; 2 bales low priced swansdovens; 1 bale rose blankets; 2 bales faved list blue cloths",53.4071991,-2.99168,42.3554334,-71.060511
Sally,Rotterdam,Boston,1803,Bennet,gin; goods,51.9244424,4.47775,42.3554334,-71.060511
Minerva,Guadaloupe,Boston,1803,Brown,90000 wt. Guadaloupe sugars; 4 hhds. molasses,26.9095819,-101.4333638,42.3554334,-71.060511
Nancy,Windsor,Boston,1803,,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Pilgrim,Windsor,Boston,1803,Perry,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Venus,Windsor,Boston,1803,Healy,,42.2858536,-82.9780695,42.3554334,-71.060511
Eliza,Windsor,Boston,1803,Barker,,42.2858536,-82.9780695,42.3554334,-71.060511
Adventure,Halifax,Boston,1803,Ernst,,44.648618,-63.5859487,42.3554334,-71.060511
Sally,Salem,Boston,1803,Burridge,,42.5195292,-70.8967226,42.3554334,-71.060511
Sally,Salem,Boston,1803,Babbidge,,42.5195292,-70.8967226,42.3554334,-71.060511
Galbraith,Boston,Jamaica,1803,Wilcox,,42.3554334,-71.060511,18.1850507,-77.3947693
Industry,Boston,St. Johns,1803,Clements,,42.3554334,-71.060511,56.6922843,-60.9373185
Edward,Liverpool,Boston,1803,Hatch,coarse Liverpool salt and coals,53.4071991,-2.99168,42.3554334,-71.060511
Hibernia,St. Johns,Boston,1803,Stokes,fish,56.6922843,-60.9373185,42.3554334,-71.060511
Camperdown,St. Johns,Boston,1803,Buntis,,56.6922843,-60.9373185,42.3554334,-71.060511
Robbreus,Salem,Boston,1803,Lambert,sugar,42.5195292,-70.8967226,42.3554334,-71.060511
Harmless,Richmond,Boston,1803,Stodde[…],,37.5385087,-77.43428,42.3554334,-71.060511
Active,Philadelphia,Boston,1803,Lewis,,39.9527237,-75.1635262,42.3554334,-71.060511
Industry,Salem,Boston,1803,Russell,,42.5195292,-70.8967226,42.3554334,-71.060511
George and Harriot,Boston,Demerara,1803,Allen,,42.3554334,-71.060511,5.6294891,-58.3937764
James,Boston,Rotterdam,1803,Hanscomb,,42.3554334,-71.060511,51.9244424,4.47775
Orange,Boston,Windsor,1803,Hobbs,,42.3554334,-71.060511,42.2858536,-82.9780695
Swan,Boston,Rotterdam,1803,Prior,,42.3554334,-71.060511,51.9244424,4.47775
Ranger,Boston,Madeira,1803,Blackmes,,42.3554334,-71.060511,32.7517501,-16.9817487
Pilgrim,Boston,Yarmouth,1803,Perry,,42.3554334,-71.060511,52.6071742,1.7314845
Ethan Allen,St. Thomas,Baltimore,1803,Copeland,,18.3429081,-64.9188997,39.2908816,-76.610759
Northern Liberties,Liverpool,Charleston,1803,,,53.4071991,-2.99168,32.7884363,-79.9399309
Jemima and Fanny,Charleston,Rotterdam,1803,White,,32.7884363,-79.9399309,51.9244424,4.47775
Betsey,Boston,Halifax,1803,Kelley,,42.3554334,-71.060511,44.648618,-63.5859487
Three Sisters,Halifax,Philadelphia,1803,Koch,,44.648618,-63.5859487,39.9527237,-75.1635262
Deborah,Halifax,Boston,1803,Baket,,44.648618,-63.5859487,42.3554334,-71.060511
I. Lane,Barbadoes,Boston,1803,F[…]ery,,13.1500331,-59.5250305,42.3554334,-71.060511
Polly,Boston,Boston,1803,Pearce,,42.3554334,-71.060511,42.3554334,-71.060511
Mars,St. Johns,Boston,1803,Falie,,56.6922843,-60.9373185,42.3554334,-71.060511
Neptune,Windsor,Boston,1803,Bergh,180 tons plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Lucy,Amsterdam,Boston,1803,Johnsen,,52.3730796,4.8924534,42.3554334,-71.060511
Maria,Portland,Boston,1803,Smith,,43.6573605,-70.2586618,42.3554334,-71.060511
Herman,New York,Boston,1803,Spaus[…]rng,,40.7127281,-74.0060152,42.3554334,-71.060511
Venus,Baltimore,Boston,1803,Keen,,39.2908816,-76.610759,42.3554334,-71.060511
Argo,Portland,Boston,1803,Morton,,43.6573605,-70.2586618,42.3554334,-71.060511
Sarly,Salem,Boston,1803,Babbidge,,42.5195292,-70.8967226,42.3554334,-71.060511
Huge Johnson,Boston,Rotterdam,1803,Weld,,42.3554334,-71.060511,51.9244424,4.47775
Eskleth Judith,Boston,St. Croix,1803,Russell,,42.3554334,-71.060511,17.729124,-64.7589156
Maryann,Boston,Havana,1803,M' Knig,,42.3554334,-71.060511,23.135305,-82.3589631
New-Adventure,Boston,Demerara,1803,M' Ken[…],,42.3554334,-71.060511,5.6294891,-58.3937764
Dove,Boston,West-Indies,1803,Eames,,42.3554334,-71.060511,18.4,-75.0
Concord,Boston,St. Johns,1803,Rae,,42.3554334,-71.060511,56.6922843,-60.9373185
Victory,Boston,Yarmouth,1803,Smith,,42.3554334,-71.060511,52.6071742,1.7314845
Venus,Boston,Yarmouth,1803,Haley,,42.3554334,-71.060511,52.6071742,1.7314845
Adventure,Boston,Yarmouth,1803,Frost,,42.3554334,-71.060511,52.6071742,1.7314845
Union,Boston,Windsor,1803,Goold,,42.3554334,-71.060511,42.2858536,-82.9780695
Lion,Boston,Jamaica,1803,Allen,,42.3554334,-71.060511,18.1850507,-77.3947693
Nancy,Boston,Windsor,1803,Stegl,,42.3554334,-71.060511,42.2858536,-82.9780695
Mary Ann,Boston,Windsor,1803,Forsyth,,42.3554334,-71.060511,42.2858536,-82.9780695
Mercury,Boston,St. Johns,1803,Beatteay,,42.3554334,-71.060511,56.6922843,-60.9373185
Eliza,Boston,Windsor,1803,Parker,,42.3554334,-71.060511,42.2858536,-82.9780695
William,Portsmouth,Boston,1803,Merrell,,50.800031,-1.0906023,42.3554334,-71.060511
Packet,Portland,Boston,1803,M' Leilan,,43.6573605,-70.2586618,42.3554334,-71.060511
Packet,Boston,Liverpool,1803,Trott,,42.3554334,-71.060511,53.4071991,-2.99168
Favorite,Boston,St. Croix,1803,Twycrosa,,42.3554334,-71.060511,17.729124,-64.7589156
Mary,Boston,Halifax,1803,Sileg,,42.3554334,-71.060511,44.648618,-63.5859487
Sally and Lois,Boston,Yarmouth,1803,Byrne,,42.3554334,-71.060511,52.6071742,1.7314845
Hare,Lisbon,New York,1803,Toombs,,38.7077507,-9.1365919,40.7127281,-74.0060152
Lion,Liverpool,New York,1803,Se[…]lock,,53.4071991,-2.99168,40.7127281,-74.0060152
Bonaparte,Salem,Philadelphia,1803,,,42.5195292,-70.8967226,39.9527237,-75.1635262
Lark,Jamaica,Philadelphia,1803,,,18.1850507,-77.3947693,39.9527237,-75.1635262
Ino,St. Croix,Philadelphia,1803,Loath,,17.729124,-64.7589156,39.9527237,-75.1635262
Phebe Ann,St. Thomas,Wilmington,1803,Baker,,18.3429081,-64.9188997,39.7459468,-75.546589
Hannah,Salem,Charleston,1803,Skerry,,42.5195292,-70.8967226,32.7884363,-79.9399309
Friend,Havana,Charleston,1803,,,23.135305,-82.3589631,32.7884363,-79.9399309
John,Charleston,Rotterdam,1803,,,32.7884363,-79.9399309,51.9244424,4.47775
Coruelia,Windsor,Boston,1803,Crane,,42.2858536,-82.9780695,42.3554334,-71.060511
Neptune,Greenock,Boston,1803,Boyd,120 chaldron coals,55.9473423,-4.7564721,42.3554334,-71.060511
Srork,Rotterdam,Boston,1803,Foster,,51.9244424,4.47775,42.3554334,-71.060511
Mary Elenor,Windsor,Boston,1803,Cart,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Diana,Liverpool,Boston,1803,Noble,"dry goods; salt; 1 cast cutlery, a little damaged",53.4071991,-2.99168,42.3554334,-71.060511
Rebecca,Amsterdam,Boston,1803,Folansoe[…],gin; dry goods,52.3730796,4.8924534,42.3554334,-71.060511
Jane,Philadelphia,Boston,1803,Cowell,,39.9527237,-75.1635262,42.3554334,-71.060511
Packet,Boston,West-Indies,1803,Rich,,42.3554334,-71.060511,18.4,-75.0
Deborah,Boston,Halifax,1803,Baker,,42.3554334,-71.060511,44.648618,-63.5859487
Ship Carpenter,London,Norfolk,1803,,,51.5074456,-0.1277653,36.8493695,-76.2899539
Monticello,London,Norfolk,1803,,,51.5074456,-0.1277653,36.8493695,-76.2899539
Argo,Boston,Norfolk,1803,,,42.3554334,-71.060511,36.8493695,-76.2899539
Eliza,Boston,Norfolk,1803,,,42.3554334,-71.060511,36.8493695,-76.2899539
Relief,Norfolk,Boston,1803,,,36.8493695,-76.2899539,42.3554334,-71.060511
Volarn,Liverpool,Charleston,1803,,,53.4071991,-2.99168,32.7884363,-79.9399309
Maryann,Boston,Charleston,1803,,,42.3554334,-71.060511,32.7884363,-79.9399309
Belleisle,Windsor,Boston,1803,Card,plaister of Paris,42.2858536,-82.9780695,42.3554334,-71.060511
William,Portsmouth,Boston,1803,Stavers,,50.800031,-1.0906023,42.3554334,-71.060511
Lydia,Salem,Boston,1803,Purbeck,,42.5195292,-70.8967226,42.3554334,-71.060511
Minerva,Boston,London,1803,Clement,,42.3554334,-71.060511,51.5074456,-0.1277653
Feris,Boston,St. Johns,1803,,,42.3554334,-71.060511,56.6922843,-60.9373185
Camperdown,Boston,St. Johns,1803,Eurtis,,42.3554334,-71.060511,56.6922843,-60.9373185
Ambition,Lisbon,New York,1803,,,38.7077507,-9.1365919,40.7127281,-74.0060152
Sophrona,Bourdeaux,New York,1803,,,44.5867879,5.1342966,40.7127281,-74.0060152
Chatham,Liverpool,New York,1803,,,53.4071991,-2.99168,40.7127281,-74.0060152
Cotton Planter,Liverpool,New York,1803,,,53.4071991,-2.99168,40.7127281,-74.0060152
Bourdeaux Packet,Bourdeaux,Philadelphia,1803,,,44.5867879,5.1342966,39.9527237,-75.1635262
Dexter,Philadelphia,Boston,1803,Vinal,,39.9527237,-75.1635262,42.3554334,-71.060511
Leander,Norfolk,Norfolk,1803,,,36.8493695,-76.2899539,36.8493695,-76.2899539
Fair Rosamond,Norfolk,Boston,1803,,,36.8493695,-76.2899539,42.3554334,-71.060511
Eleanor,Boston,Savannah,1803,,,42.3554334,-71.060511,32.0790074,-81.0921335
Ranger,Boston,Liverpool,1803,,,42.3554334,-71.060511,53.4071991,-2.99168
Recovery,Windsor,Boston,1803,Lewis,,42.2858536,-82.9780695,42.3554334,-71.060511
Venus,Liverpool,Boston,1803,Oakman,a number of bale fresh woolens,53.4071991,-2.99168,42.3554334,-71.060511
Rainbow,Windsor,Boston,1803,Dean,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Hiram,St. Johns,Boston,1803,Ro[…]by,fish,56.6922843,-60.9373185,42.3554334,-71.060511
Gen. Green,Charleston,Boston,1803,Jones,57 bales prime upland cotton,32.7884363,-79.9399309,42.3554334,-71.060511
N. Forge,New York,Boston,1803,Pratt,,40.7127281,-74.0060152,42.3554334,-71.060511
Betsey,Halifax,Boston,1803,Kelley,salmon; mackerel; oil,44.648618,-63.5859487,42.3554334,-71.060511
Mahala,Windsor,Boston,1803,,,42.2858536,-82.9780695,42.3554334,-71.060511
Margaret,Portland,Boston,1803,Dutch,,43.6573605,-70.2586618,42.3554334,-71.060511
Leander,Portland,Boston,1803,Blanchard,,43.6573605,-70.2586618,42.3554334,-71.060511
Anna,Portsmouth,Boston,1803,Trickey,,50.800031,-1.0906023,42.3554334,-71.060511
Buck,Salem,Boston,1803,Archer,,42.5195292,-70.8967226,42.3554334,-71.060511
Sally,Salem,Boston,1803,Babbiclge,,42.5195292,-70.8967226,42.3554334,-71.060511
Volutia,New Haven,Boston,1803,Booth,,41.3082138,-72.9250518,42.3554334,-71.060511
Westport,New Bedford,Boston,1803,Cary,,41.6362152,-70.934205,42.3554334,-71.060511
Isabella,Wilmington,Boston,1803,Lewis,a few bbls. and half bbls. new superfine flour,39.7459468,-75.546589,42.3554334,-71.060511
Eagle,Boston,Rotterdam,1803,Williams,,42.3554334,-71.060511,51.9244424,4.47775
Sally,Boston,Tobago,1803,Peirce,,42.3554334,-71.060511,11.2404615,-60.672006
Thomas,Boston,Jamaica,1803,Carnes,,42.3554334,-71.060511,18.1850507,-77.3947693
Jenny,Halifax,New York,1803,,,44.648618,-63.5859487,40.7127281,-74.0060152
John,Havana,New York,1803,,,23.135305,-82.3589631,40.7127281,-74.0060152
Diana,Trinadad,New York,1803,,,10.7466905,-61.0840075,40.7127281,-74.0060152
Welfare,Lisbon,New York,1803,,,38.7077507,-9.1365919,40.7127281,-74.0060152
Martha,Martinico,Salem,1803,,,46.1244198,9.2770489,42.5195292,-70.8967226
Maria,Liverpool,Boston,1803,Cole,salt; crates,53.4071991,-2.99168,42.3554334,-71.060511
Whiteoak,Demerara,Boston,1803,Sigourney,sugar; coffee,5.6294891,-58.3937764,42.3554334,-71.060511
Lucy,Havana,Boston,1803,Atkins,rum; molasses,23.135305,-82.3589631,42.3554334,-71.060511
Peter,Trinadad,Boston,1803,Hunt,sugar; cocoa,10.7466905,-61.0840075,42.3554334,-71.060511
Lydia,Rotterdam,Boston,1803,Chipman,gin,51.9244424,4.47775,42.3554334,-71.060511
Zaraote,Havana,Boston,1803,Gan[…]ino,,23.135305,-82.3589631,42.3554334,-71.060511
Sally,St. Johns,Boston,1803,Humbert,,56.6922843,-60.9373185,42.3554334,-71.060511
Olive,Boston,West-Indies,1803,Storer,,42.3554334,-71.060511,18.4,-75.0
Sally & Betsey,Boston,West-Indies,1803,Ingersoll,,42.3554334,-71.060511,18.4,-75.0
Snake,Boston,St. Johns,1803,Cochran,,42.3554334,-71.060511,56.6922843,-60.9373185
Brazil,Boston,Windsor,1803,Card,,42.3554334,-71.060511,42.2858536,-82.9780695
Nancy,Trinadad,Salem,1803,,,10.7466905,-61.0840075,42.5195292,-70.8967226
St. Patrick,Demerara,Salem,1803,,,5.6294891,-58.3937764,42.5195292,-70.8967226
William Davis,Norfolk,Boston,1803,Bartlett,,36.8493695,-76.2899539,42.3554334,-71.060511
Sally,Barbadoes,Newbern,1803,,,13.1500331,-59.5250305,36.1801885,-75.863769
Neuse,Newbern,Jamaica,1803,,,36.1801885,-75.863769,18.1850507,-77.3947693
Dove,New York,St. Johns,1803,,,40.7127281,-74.0060152,56.6922843,-60.9373185
Phebe,New York,St. Johns,1803,,,40.7127281,-74.0060152,56.6922843,-60.9373185
Bark,New York,St. Johns,1803,,,40.7127281,-74.0060152,56.6922843,-60.9373185
Mary,New York,St. Johns,1803,,,40.7127281,-74.0060152,56.6922843,-60.9373185
British Queen,Portland,St. Johns,1803,,,43.6573605,-70.2586618,56.6922843,-60.9373185
Lydia & Polly,Guadaloupe,Boston,1803,Bacon,58 hhds. clayed sugars; 34 hhds. brown sugars; 20 hhds. molasses,26.9095819,-101.4333638,42.3554334,-71.060511
Galen,Boston,London,1803,Hinckley,,42.3554334,-71.060511,51.5074456,-0.1277653
Experiment,Boston,Havana,1803,Forbes,,42.3554334,-71.060511,23.135305,-82.3589631
Plutus,Boston,Amsterdam,1803,Hammett,,42.3554334,-71.060511,52.3730796,4.8924534
Charming Sally,Boston,West-Indies,1803,Adamson,,42.3554334,-71.060511,18.4,-75.0
Amazon,Boston,Havana,1803,Bareno,,42.3554334,-71.060511,23.135305,-82.3589631
Columbia,Cadiz,Gloucester,1803,Appleton,,36.5297438,-6.2928976,51.8653705,-2.2458192
Nancies,Liverpool,New Bedford,1803,,,53.4071991,-2.99168,41.6362152,-70.934205
Fame,Liverpool,New Bedford,1803,,,53.4071991,-2.99168,41.6362152,-70.934205
Neptune,Havana,New York,1803,,,23.135305,-82.3589631,40.7127281,-74.0060152
Little John,Demerara,New York,1803,,,5.6294891,-58.3937764,40.7127281,-74.0060152
Thomas Russel,Havana,Philadelphia,1803,Barket,,23.135305,-82.3589631,39.9527237,-75.1635262
Favorite,Amsterdam,Philadelphia,1803,,,52.3730796,4.8924534,39.9527237,-75.1635262
Caroline,Liverpool,Philadelphia,1803,,,53.4071991,-2.99168,39.9527237,-75.1635262
Charlotte,Trinadad,Baltimore,1803,,,10.7466905,-61.0840075,39.2908816,-76.610759
Experiment,New Orleans,Baltimore,1803,,,29.9759983,-90.0782127,39.2908816,-76.610759
Comet,Liverpool,Baltimore,1803,,,53.4071991,-2.99168,39.2908816,-76.610759
Mary-Ann,Havana,Baltimore,1803,,,23.135305,-82.3589631,39.2908816,-76.610759
Olive Branch,Trinadad,Charleston,1803,Pedrick,,10.7466905,-61.0840075,32.7884363,-79.9399309
Dalt,St. Thomas,Charleston,1803,Williamson,,18.3429081,-64.9188997,32.7884363,-79.9399309
Fortune,St. Thomas,Charleston,1803,,,18.3429081,-64.9188997,32.7884363,-79.9399309
Dispatch,Boston,Savannah,1803,,,42.3554334,-71.060511,32.0790074,-81.0921335
Maranda,New Haven,Savannah,1803,,,41.3082138,-72.9250518,32.0790074,-81.0921335
Patty,New Haven,Savannah,1803,,,41.3082138,-72.9250518,32.0790074,-81.0921335
Polly,West-Indies,Savannah,1803,Linger,,18.4,-75.0,32.0790074,-81.0921335
Harriot,Portland,Boston,1803,Jones,,43.6573605,-70.2586618,42.3554334,-71.060511
Polly,Salem,Boston,1803,Gardner,,42.5195292,-70.8967226,42.3554334,-71.060511
William and Thomas,Boston,West-Indies,1803,Thomas,,42.3554334,-71.060511,18.4,-75.0
Hibernia,Boston,St. Johns,1803,Stokes,,42.3554334,-71.060511,56.6922843,-60.9373185
Boadicea,Boston,St. Johns,1803,Fitzgerald,,42.3554334,-71.060511,56.6922843,-60.9373185
Betsey,Boston,Halifax,1803,Kulley,,42.3554334,-71.060511,44.648618,-63.5859487
Two Brothers,Boston,Yarmouth,1803,Watson,,42.3554334,-71.060511,52.6071742,1.7314845
Sally,Boston,St. Johns,1803,Thomas,,42.3554334,-71.060511,56.6922843,-60.9373185
Rising Sun,Norfolk,Alexandria,1803,,,36.8493695,-76.2899539,31.1991806,29.8951716
Cyrus,New Bedford,Alexandria,1803,,,41.6362152,-70.934205,31.1991806,29.8951716
Alert,Boston,Alexandria,1803,,,42.3554334,-71.060511,31.1991806,29.8951716
Friendship,Jamaica,Alexandria,1803,Soal,,18.1850507,-77.3947693,31.1991806,29.8951716
Alert,Boston,Alexandria,1803,Snow,,42.3554334,-71.060511,31.1991806,29.8951716
Catherine,Alexandria,Barbadoes,1803,Laurence,,31.1991806,29.8951716,13.1500331,-59.5250305
Alert,Alexandria,Boston,1803,Smith,"700 bbls. superfine and fine flour, 100 half bbls. superfine suitable for family use",31.1991806,29.8951716,42.3554334,-71.060511
Philip,Alexandria,Boston,1803,,,31.1991806,29.8951716,42.3554334,-71.060511
Young Lyon,Alexandria,Jamaica,1803,Luckett,,31.1991806,29.8951716,18.1850507,-77.3947693
Mary Caroline,Havana,Boston,1803,Norton,molasses,23.135305,-82.3589631,42.3554334,-71.060511
Polly,Guadaloupe,Boston,1803,Goddard,"30000 wt. coffe, of an excellent quality; 3000 wt. cotton",26.9095819,-101.4333638,42.3554334,-71.060511
Apollo,Portland,Boston,1803,Williams,600 hhds. coarse Liverpool salt,43.6573605,-70.2586618,42.3554334,-71.060511
Evelina,Baltimore,Boston,1803,Chapman,,39.2908816,-76.610759,42.3554334,-71.060511
Hope,Portsmouth,Boston,1803,Huntress,,50.800031,-1.0906023,42.3554334,-71.060511
William,Portsmouth,Boston,1803,Davis,,50.800031,-1.0906023,42.3554334,-71.060511
King Fisher,Salem,Boston,1803,Leach,,42.5195292,-70.8967226,42.3554334,-71.060511
Primus,Salem,Boston,1803,Archer,,42.5195292,-70.8967226,42.3554334,-71.060511
Buck,Salem,Boston,1803,Archer,,42.5195292,-70.8967226,42.3554334,-71.060511
Polly,Gloucester,Boston,1803,Smith,,51.8653705,-2.2458192,42.3554334,-71.060511
Swallow,Gloucester,Boston,1803,Millet,,51.8653705,-2.2458192,42.3554334,-71.060511
Nautilus,Boston,St. Croix,1803,Derby,,42.3554334,-71.060511,17.729124,-64.7589156
Maryann,Boston,West-Indies,1803,Taylor,,42.3554334,-71.060511,18.4,-75.0
Deborah,Boston,West-Indies,1803,Allen,,42.3554334,-71.060511,18.4,-75.0
Ritty,Boston,Liverpool,1803,Crook,,42.3554334,-71.060511,53.4071991,-2.99168
Mercury,Boston,Trinadad,1803,Chamberlin,,42.3554334,-71.060511,10.7466905,-61.0840075
Sally,Boston,St. Johns,1803,Helyer,,42.3554334,-71.060511,56.6922843,-60.9373185
Orange,Boston,Yarmouth,1803,Hobbs,,42.3554334,-71.060511,52.6071742,1.7314845
Eliza,Cadiz,Salem,1803,Bussinton,,36.5297438,-6.2928976,42.5195292,-70.8967226
Columbia,Amsterdam,New Bedford,1803,Rodman,,52.3730796,4.8924534,41.6362152,-70.934205
Fame,Liverpool,New York,1803,,,53.4071991,-2.99168,40.7127281,-74.0060152
Brothers,Liverpool,New York,1803,,,53.4071991,-2.99168,40.7127281,-74.0060152
Androscoggia,Trinadad,Boston,1803,Plarding,sugar,10.7466905,-61.0840075,42.3554334,-71.060511
Bellisarius,Guadaloupe,Boston,1803,Rice,71 hhds. and 15 bbls. clayed sugar,26.9095819,-101.4333638,42.3554334,-71.060511
William,Demerara,Boston,1803,Woodbury,46 hhds. good flavoured rum; 40 hhds. sugar; 10000 lbs. coffee; 20 hhds. molasses,5.6294891,-58.3937764,42.3554334,-71.060511
Betsey,Tobago,Boston,1803,Downs,"63 puncheons Tobago rum, of an excellent quality; 6 hhds. molasses; 12 bags West India cotton; 1 second-hand anchor, of 900 wt.",11.2404615,-60.672006,42.3554334,-71.060511
Eliza,Richmond,Boston,1803,Bangs,100 bbls. Richmond superfine flour; 50 chaldrons Virginia coals,37.5385087,-77.43428,42.3554334,-71.060511
Lucy,Boston,West-Indies,1803,Johnson,,42.3554334,-71.060511,18.4,-75.0
Mary and Eliza,Boston,Cadiz,1803,Coffin,,42.3554334,-71.060511,36.5297438,-6.2928976
Recovery,Boston,Halifax,1803,Lewis,,42.3554334,-71.060511,44.648618,-63.5859487
De Jersey,Boston,Boston,1803,Duval,cod fish,42.3554334,-71.060511,42.3554334,-71.060511
Augusta,Boston,Boston,1803,,,42.3554334,-71.060511,42.3554334,-71.060511
Marquis de Someruelos,Havana,Boston,1803,Dimond,sugars,23.135305,-82.3589631,42.3554334,-71.060511
Minerva,Guadaloupe,Boston,1803,Anthony,sugars,26.9095819,-101.4333638,42.3554334,-71.060511
